record_id,student_id,group_id,session_type,session_datetime,status
AT002850,S0435,G03,session,2025-12-07 17:00:00,P
AT002851,S0436,G03,session,2025-12-07 17:00:00,P
AT002852,S0446,G03,session,2025-12-07 17:00:00,P
AT002853,S0450,G03,session,2025-12-07 17:00:00,P
AT002854,S0455,G03,session,2025-12-07 17:00:00,P
AT002855,S0458,G03,session,2025-12-07 17:00:00,P
AT002856,S0459,G03,session,2025-12-07 17:00:00,P
AT002857,S0460,G03,session,2025-12-07 17:00:00,P
AT002858,S0463,G03,session,2025-12-07 17:00:00,P
AT002859,S0466,G03,session,2025-12-07 17:00:00,P
AT002860,S0468,G03,session,2025-12-07 17:00:00,P
AT002861,S0470,G03,session,2025-12-07 17:00:00,P
AT002862,S0496,G03,session,2025-12-07 17:00:00,P
AT002863,S0498,G03,session,2025-12-07 17:00:00,P
AT002864,S0001,G03,session,2025-12-14 17:00:00,P
AT002865,S0037,G03,session,2025-12-14 17:00:00,P
AT002866,S0045,G03,session,2025-12-14 17:00:00,P
AT002867,S0059,G03,session,2025-12-14 17:00:00,A
AT002868,S0061,G03,session,2025-12-14 17:00:00,A
AT002869,S0079,G03,session,2025-12-14 17:00:00,P
AT002870,S0087,G03,session,2025-12-14 17:00:00,P
AT002871,S0101,G03,session,2025-12-14 17:00:00,P
AT002872,S0107,G03,session,2025-12-14 17:00:00,P
AT002873,S0158,G03,session,2025-12-14 17:00:00,A
AT002874,S0160,G03,session,2025-12-14 17:00:00,P
AT002875,S0164,G03,session,2025-12-14 17:00:00,P
AT002876,S0178,G03,session,2025-12-14 17:00:00,P
AT002877,S0195,G03,session,2025-12-14 17:00:00,P
AT002878,S0197,G03,session,2025-12-14 17:00:00,A
AT002879,S0209,G03,session,2025-12-14 17:00:00,A
AT002880,S0216,G03,session,2025-12-14 17:00:00,P
AT002881,S0225,G03,session,2025-12-14 17:00:00,P
AT002882,S0243,G03,session,2025-12-14 17:00:00,P
AT002883,S0248,G03,session,2025-12-14 17:00:00,P
AT002884,S0249,G03,session,2025-12-14 17:00:00,P
AT002885,S0253,G03,session,2025-12-14 17:00:00,P
AT002886,S0254,G03,session,2025-12-14 17:00:00,P
AT002887,S0267,G03,session,2025-12-14 17:00:00,P
AT002888,S0293,G03,session,2025-12-14 17:00:00,P
AT002889,S0305,G03,session,2025-12-14 17:00:00,P
AT002890,S0308,G03,session,2025-12-14 17:00:00,P
AT002891,S0318,G03,session,2025-12-14 17:00:00,P
AT002892,S0319,G03,session,2025-12-14 17:00:00,P
AT002893,S0323,G03,session,2025-12-14 17:00:00,P
AT002894,S0338,G03,session,2025-12-14 17:00:00,P
AT002895,S0354,G03,session,2025-12-14 17:00:00,P
AT002896,S0358,G03,session,2025-12-14 17:00:00,P
AT002897,S0366,G03,session,2025-12-14 17:00:00,P
AT002898,S0379,G03,session,2025-12-14 17:00:00,P
AT002899,S0388,G03,session,2025-12-14 17:00:00,P
AT002900,S0403,G03,session,2025-12-14 17:00:00,A
AT002901,S0413,G03,session,2025-12-14 17:00:00,A
AT002902,S0417,G03,session,2025-12-14 17:00:00,P
AT002903,S0421,G03,session,2025-12-14 17:00:00,P
AT002904,S0423,G03,session,2025-12-14 17:00:00,P
AT002905,S0435,G03,session,2025-12-14 17:00:00,P
AT002906,S0436,G03,session,2025-12-14 17:00:00,A
AT002907,S0446,G03,session,2025-12-14 17:00:00,P
AT002908,S0450,G03,session,2025-12-14 17:00:00,P
AT002909,S0455,G03,session,2025-12-14 17:00:00,A
AT002910,S0458,G03,session,2025-12-14 17:00:00,P
AT002911,S0459,G03,session,2025-12-14 17:00:00,P
AT002912,S0460,G03,session,2025-12-14 17:00:00,P
AT002913,S0463,G03,session,2025-12-14 17:00:00,P
AT002914,S0466,G03,session,2025-12-14 17:00:00,P
AT002915,S0468,G03,session,2025-12-14 17:00:00,P
AT002916,S0470,G03,session,2025-12-14 17:00:00,P
AT002917,S0496,G03,session,2025-12-14 17:00:00,P
AT002918,S0498,G03,session,2025-12-14 17:00:00,A
AT002919,S0001,G03,session,2025-12-21 17:00:00,P
AT002920,S0037,G03,session,2025-12-21 17:00:00,P
AT002921,S0045,G03,session,2025-12-21 17:00:00,P
AT002922,S0059,G03,session,2025-12-21 17:00:00,P
AT002923,S0061,G03,session,2025-12-21 17:00:00,P
AT002924,S0079,G03,session,2025-12-21 17:00:00,P
AT002925,S0087,G03,session,2025-12-21 17:00:00,P
AT002926,S0101,G03,session,2025-12-21 17:00:00,A
AT002927,S0107,G03,session,2025-12-21 17:00:00,P
AT002928,S0158,G03,session,2025-12-21 17:00:00,P
AT002929,S0160,G03,session,2025-12-21 17:00:00,P
AT002930,S0164,G03,session,2025-12-21 17:00:00,P
AT002931,S0178,G03,session,2025-12-21 17:00:00,A
AT002932,S0195,G03,session,2025-12-21 17:00:00,P
AT002933,S0197,G03,session,2025-12-21 17:00:00,P
AT002934,S0209,G03,session,2025-12-21 17:00:00,P
AT002935,S0216,G03,session,2025-12-21 17:00:00,A
AT002936,S0225,G03,session,2025-12-21 17:00:00,P
AT002937,S0243,G03,session,2025-12-21 17:00:00,P
AT002938,S0248,G03,session,2025-12-21 17:00:00,P
AT002939,S0249,G03,session,2025-12-21 17:00:00,P
AT002940,S0253,G03,session,2025-12-21 17:00:00,A
AT002941,S0254,G03,session,2025-12-21 17:00:00,P
AT002942,S0267,G03,session,2025-12-21 17:00:00,P
AT002943,S0293,G03,session,2025-12-21 17:00:00,P
AT002944,S0305,G03,session,2025-12-21 17:00:00,P
AT002945,S0308,G03,session,2025-12-21 17:00:00,P
AT002946,S0318,G03,session,2025-12-21 17:00:00,P
AT002947,S0319,G03,session,2025-12-21 17:00:00,A
AT002948,S0323,G03,session,2025-12-21 17:00:00,P
AT002949,S0338,G03,session,2025-12-21 17:00:00,P
AT002950,S0354,G03,session,2025-12-21 17:00:00,P
AT002951,S0358,G03,session,2025-12-21 17:00:00,P
AT002952,S0366,G03,session,2025-12-21 17:00:00,P
AT002953,S0379,G03,session,2025-12-21 17:00:00,P
AT002954,S0388,G03,session,2025-12-21 17:00:00,P
AT002955,S0403,G03,session,2025-12-21 17:00:00,P
AT002956,S0413,G03,session,2025-12-21 17:00:00,P
AT002957,S0417,G03,session,2025-12-21 17:00:00,P
AT002958,S0421,G03,session,2025-12-21 17:00:00,A
AT002959,S0423,G03,session,2025-12-21 17:00:00,P
AT002960,S0435,G03,session,2025-12-21 17:00:00,P
AT002961,S0436,G03,session,2025-12-21 17:00:00,P
AT002962,S0446,G03,session,2025-12-21 17:00:00,P
AT002963,S0450,G03,session,2025-12-21 17:00:00,P
AT002964,S0455,G03,session,2025-12-21 17:00:00,A
AT002965,S0458,G03,session,2025-12-21 17:00:00,P
AT002966,S0459,G03,session,2025-12-21 17:00:00,P
AT002967,S0460,G03,session,2025-12-21 17:00:00,A
AT002968,S0463,G03,session,2025-12-21 17:00:00,P
AT002969,S0466,G03,session,2025-12-21 17:00:00,P
AT002970,S0468,G03,session,2025-12-21 17:00:00,P
AT002971,S0470,G03,session,2025-12-21 17:00:00,P
AT002972,S0496,G03,session,2025-12-21 17:00:00,P
AT002973,S0498,G03,session,2025-12-21 17:00:00,P
AT002974,S0001,G03,quiz,2025-12-28 17:00:00,P
AT002975,S0037,G03,quiz,2025-12-28 17:00:00,P
AT002976,S0045,G03,quiz,2025-12-28 17:00:00,P
AT002977,S0059,G03,quiz,2025-12-28 17:00:00,P
AT002978,S0061,G03,quiz,2025-12-28 17:00:00,P
AT002979,S0079,G03,quiz,2025-12-28 17:00:00,A
AT002980,S0087,G03,quiz,2025-12-28 17:00:00,P
AT002981,S0101,G03,quiz,2025-12-28 17:00:00,P
AT002982,S0107,G03,quiz,2025-12-28 17:00:00,P
AT002983,S0158,G03,quiz,2025-12-28 17:00:00,P
AT002984,S0160,G03,quiz,2025-12-28 17:00:00,P
AT002985,S0164,G03,quiz,2025-12-28 17:00:00,P
AT002986,S0178,G03,quiz,2025-12-28 17:00:00,P
AT002987,S0195,G03,quiz,2025-12-28 17:00:00,P
AT002988,S0197,G03,quiz,2025-12-28 17:00:00,P
AT002989,S0209,G03,quiz,2025-12-28 17:00:00,P
AT002990,S0216,G03,quiz,2025-12-28 17:00:00,P
AT002991,S0225,G03,quiz,2025-12-28 17:00:00,A
AT002992,S0243,G03,quiz,2025-12-28 17:00:00,P
AT002993,S0248,G03,quiz,2025-12-28 17:00:00,P
AT002994,S0249,G03,quiz,2025-12-28 17:00:00,A
AT002995,S0253,G03,quiz,2025-12-28 17:00:00,P
AT002996,S0254,G03,quiz,2025-12-28 17:00:00,A
AT002997,S0267,G03,quiz,2025-12-28 17:00:00,P
AT002998,S0293,G03,quiz,2025-12-28 17:00:00,P
AT002999,S0305,G03,quiz,2025-12-28 17:00:00,P
AT003000,S0308,G03,quiz,2025-12-28 17:00:00,P
AT003001,S0318,G03,quiz,2025-12-28 17:00:00,P
AT003002,S0319,G03,quiz,2025-12-28 17:00:00,P
AT003003,S0323,G03,quiz,2025-12-28 17:00:00,A
AT003004,S0338,G03,quiz,2025-12-28 17:00:00,A
AT003005,S0354,G03,quiz,2025-12-28 17:00:00,A
AT003006,S0358,G03,quiz,2025-12-28 17:00:00,P
AT003007,S0366,G03,quiz,2025-12-28 17:00:00,A
AT003008,S0379,G03,quiz,2025-12-28 17:00:00,A
AT003009,S0388,G03,quiz,2025-12-28 17:00:00,P
AT003010,S0403,G03,quiz,2025-12-28 17:00:00,A
AT003011,S0413,G03,quiz,2025-12-28 17:00:00,P
AT003012,S0417,G03,quiz,2025-12-28 17:00:00,P
AT003013,S0421,G03,quiz,2025-12-28 17:00:00,A
AT003014,S0423,G03,quiz,2025-12-28 17:00:00,P
AT003015,S0435,G03,quiz,2025-12-28 17:00:00,P
AT003016,S0436,G03,quiz,2025-12-28 17:00:00,P
AT003017,S0446,G03,quiz,2025-12-28 17:00:00,P
AT003018,S0450,G03,quiz,2025-12-28 17:00:00,A
AT003019,S0455,G03,quiz,2025-12-28 17:00:00,P
AT003020,S0458,G03,quiz,2025-12-28 17:00:00,P
AT003021,S0459,G03,quiz,2025-12-28 17:00:00,P
AT003022,S0460,G03,quiz,2025-12-28 17:00:00,A
AT003023,S0463,G03,quiz,2025-12-28 17:00:00,P
AT003024,S0466,G03,quiz,2025-12-28 17:00:00,P
AT003025,S0468,G03,quiz,2025-12-28 17:00:00,P
AT003026,S0470,G03,quiz,2025-12-28 17:00:00,P
AT003027,S0496,G03,quiz,2025-12-28 17:00:00,P
AT003028,S0498,G03,quiz,2025-12-28 17:00:00,P
AT004239,S0007,G04,session,2025-12-06 16:00:00,P
AT004240,S0008,G04,session,2025-12-06 16:00:00,P
AT004241,S0012,G04,session,2025-12-06 16:00:00,P
AT004242,S0019,G04,session,2025-12-06 16:00:00,P
AT004243,S0026,G04,session,2025-12-06 16:00:00,A
AT004244,S0027,G04,session,2025-12-06 16:00:00,P
AT004245,S0033,G04,session,2025-12-06 16:00:00,P
AT004246,S0039,G04,session,2025-12-06 16:00:00,P
AT004247,S0044,G04,session,2025-12-06 16:00:00,P
AT004248,S0047,G04,session,2025-12-06 16:00:00,A
AT004249,S0062,G04,session,2025-12-06 16:00:00,P
AT004250,S0063,G04,session,2025-12-06 16:00:00,P
AT004251,S0068,G04,session,2025-12-06 16:00:00,P
AT004252,S0076,G04,session,2025-12-06 16:00:00,P
AT004253,S0078,G04,session,2025-12-06 16:00:00,A
AT004254,S0080,G04,session,2025-12-06 16:00:00,P
AT004255,S0081,G04,session,2025-12-06 16:00:00,P
AT004256,S0086,G04,session,2025-12-06 16:00:00,P
AT004257,S0089,G04,session,2025-12-06 16:00:00,P
AT004258,S0092,G04,session,2025-12-06 16:00:00,P
AT004259,S0099,G04,session,2025-12-06 16:00:00,A
AT004260,S0103,G04,session,2025-12-06 16:00:00,P
AT004261,S0109,G04,session,2025-12-06 16:00:00,P
AT004262,S0113,G04,session,2025-12-06 16:00:00,P
AT004263,S0119,G04,session,2025-12-06 16:00:00,P
AT004264,S0120,G04,session,2025-12-06 16:00:00,P
AT004265,S0132,G04,session,2025-12-06 16:00:00,P
AT004266,S0151,G04,session,2025-12-06 16:00:00,P
AT004267,S0172,G04,session,2025-12-06 16:00:00,A
AT004268,S0184,G04,session,2025-12-06 16:00:00,A
AT004269,S0189,G04,session,2025-12-06 16:00:00,P
AT004270,S0191,G04,session,2025-12-06 16:00:00,P
AT004271,S0193,G04,session,2025-12-06 16:00:00,P
AT004272,S0205,G04,session,2025-12-06 16:00:00,P
AT004273,S0222,G04,session,2025-12-06 16:00:00,A
AT004274,S0230,G04,session,2025-12-06 16:00:00,P
AT004275,S0241,G04,session,2025-12-06 16:00:00,P
AT004276,S0258,G04,session,2025-12-06 16:00:00,P
AT004277,S0270,G04,session,2025-12-06 16:00:00,A
AT004278,S0280,G04,session,2025-12-06 16:00:00,P
AT004279,S0295,G04,session,2025-12-06 16:00:00,P
AT004280,S0316,G04,session,2025-12-06 16:00:00,P
AT004281,S0321,G04,session,2025-12-06 16:00:00,P
AT004282,S0328,G04,session,2025-12-06 16:00:00,P
AT004283,S0341,G04,session,2025-12-06 16:00:00,A
AT004284,S0342,G04,session,2025-12-06 16:00:00,P
AT004285,S0351,G04,session,2025-12-06 16:00:00,P
AT004286,S0357,G04,session,2025-12-06 16:00:00,P
AT004287,S0359,G04,session,2025-12-06 16:00:00,P
AT004288,S0371,G04,session,2025-12-06 16:00:00,P
AT004289,S0391,G04,session,2025-12-06 16:00:00,P
AT004290,S0393,G04,session,2025-12-06 16:00:00,A
AT004291,S0396,G04,session,2025-12-06 16:00:00,P
AT004292,S0397,G04,session,2025-12-06 16:00:00,P
AT004293,S0398,G04,session,2025-12-06 16:00:00,A
AT004294,S0401,G04,session,2025-12-06 16:00:00,P
AT004295,S0409,G04,session,2025-12-06 16:00:00,P
AT004296,S0422,G04,session,2025-12-06 16:00:00,P
AT004297,S0434,G04,session,2025-12-06 16:00:00,A
AT004298,S0438,G04,session,2025-12-06 16:00:00,P
AT004299,S0441,G04,session,2025-12-06 16:00:00,P
AT004300,S0461,G04,session,2025-12-06 16:00:00,P
AT004301,S0462,G04,session,2025-12-06 16:00:00,P
AT004302,S0475,G04,session,2025-12-06 16:00:00,A
AT004303,S0485,G04,session,2025-12-06 16:00:00,P
AT004304,S0007,G04,session,2025-12-13 16:00:00,P
AT004305,S0008,G04,session,2025-12-13 16:00:00,P
AT004306,S0012,G04,session,2025-12-13 16:00:00,P
AT004307,S0019,G04,session,2025-12-13 16:00:00,A
AT004308,S0026,G04,session,2025-12-13 16:00:00,A
AT004309,S0027,G04,session,2025-12-13 16:00:00,P
AT004310,S0033,G04,session,2025-12-13 16:00:00,A
AT004311,S0039,G04,session,2025-12-13 16:00:00,P
AT004312,S0044,G04,session,2025-12-13 16:00:00,P
AT004313,S0047,G04,session,2025-12-13 16:00:00,P
AT004314,S0062,G04,session,2025-12-13 16:00:00,P
AT004315,S0063,G04,session,2025-12-13 16:00:00,P
AT004316,S0068,G04,session,2025-12-13 16:00:00,P
AT004317,S0076,G04,session,2025-12-13 16:00:00,P
AT004318,S0078,G04,session,2025-12-13 16:00:00,P
AT004319,S0080,G04,session,2025-12-13 16:00:00,P
AT004320,S0081,G04,session,2025-12-13 16:00:00,P
AT004321,S0086,G04,session,2025-12-13 16:00:00,P
AT004322,S0089,G04,session,2025-12-13 16:00:00,P
AT004323,S0092,G04,session,2025-12-13 16:00:00,P
AT004324,S0099,G04,session,2025-12-13 16:00:00,P
AT004325,S0103,G04,session,2025-12-13 16:00:00,P
AT004326,S0109,G04,session,2025-12-13 16:00:00,A
AT004327,S0113,G04,session,2025-12-13 16:00:00,P
AT004328,S0119,G04,session,2025-12-13 16:00:00,A
AT004329,S0120,G04,session,2025-12-13 16:00:00,P
AT004330,S0132,G04,session,2025-12-13 16:00:00,P
AT004331,S0151,G04,session,2025-12-13 16:00:00,P
AT004332,S0172,G04,session,2025-12-13 16:00:00,A
AT004333,S0184,G04,session,2025-12-13 16:00:00,P
AT004334,S0189,G04,session,2025-12-13 16:00:00,P
AT004335,S0191,G04,session,2025-12-13 16:00:00,P
AT004336,S0193,G04,session,2025-12-13 16:00:00,P
AT004337,S0205,G04,session,2025-12-13 16:00:00,P
AT004338,S0222,G04,session,2025-12-13 16:00:00,P
AT004339,S0230,G04,session,2025-12-13 16:00:00,P
AT004340,S0241,G04,session,2025-12-13 16:00:00,P
AT004341,S0258,G04,session,2025-12-13 16:00:00,P
AT004342,S0270,G04,session,2025-12-13 16:00:00,P
AT004343,S0280,G04,session,2025-12-13 16:00:00,P
AT004344,S0295,G04,session,2025-12-13 16:00:00,P
AT004345,S0316,G04,session,2025-12-13 16:00:00,P
AT004346,S0321,G04,session,2025-12-13 16:00:00,P
AT004347,S0328,G04,session,2025-12-13 16:00:00,P
AT004348,S0341,G04,session,2025-12-13 16:00:00,A
AT004349,S0342,G04,session,2025-12-13 16:00:00,P
AT004350,S0351,G04,session,2025-12-13 16:00:00,A
AT004351,S0357,G04,session,2025-12-13 16:00:00,A
AT004352,S0359,G04,session,2025-12-13 16:00:00,P
AT004353,S0371,G04,session,2025-12-13 16:00:00,P
AT004354,S0391,G04,session,2025-12-13 16:00:00,P
AT004355,S0393,G04,session,2025-12-13 16:00:00,P
AT004356,S0396,G04,session,2025-12-13 16:00:00,A
AT004357,S0397,G04,session,2025-12-13 16:00:00,P
AT004358,S0398,G04,session,2025-12-13 16:00:00,P
AT004359,S0401,G04,session,2025-12-13 16:00:00,P
AT004360,S0409,G04,session,2025-12-13 16:00:00,P
AT004361,S0422,G04,session,2025-12-13 16:00:00,A
AT004362,S0434,G04,session,2025-12-13 16:00:00,A
AT004363,S0438,G04,session,2025-12-13 16:00:00,P
AT004364,S0441,G04,session,2025-12-13 16:00:00,P
AT004365,S0461,G04,session,2025-12-13 16:00:00,P
AT004366,S0462,G04,session,2025-12-13 16:00:00,A
AT004367,S0475,G04,session,2025-12-13 16:00:00,P
AT004368,S0485,G04,session,2025-12-13 16:00:00,P
AT004369,S0007,G04,session,2025-12-20 16:00:00,A
AT004370,S0008,G04,session,2025-12-20 16:00:00,P
AT004371,S0012,G04,session,2025-12-20 16:00:00,P
AT004372,S0019,G04,session,2025-12-20 16:00:00,P
AT004373,S0026,G04,session,2025-12-20 16:00:00,P
AT004374,S0027,G04,session,2025-12-20 16:00:00,P
AT004375,S0033,G04,session,2025-12-20 16:00:00,P
AT004376,S0039,G04,session,2025-12-20 16:00:00,P
AT004377,S0044,G04,session,2025-12-20 16:00:00,A
AT004378,S0047,G04,session,2025-12-20 16:00:00,P
AT004379,S0062,G04,session,2025-12-20 16:00:00,P
AT004380,S0063,G04,session,2025-12-20 16:00:00,P
AT004381,S0068,G04,session,2025-12-20 16:00:00,P
AT004382,S0076,G04,session,2025-12-20 16:00:00,P
AT004383,S0078,G04,session,2025-12-20 16:00:00,A
AT004384,S0080,G04,session,2025-12-20 16:00:00,P
AT004385,S0081,G04,session,2025-12-20 16:00:00,P
AT004386,S0086,G04,session,2025-12-20 16:00:00,A
AT004387,S0089,G04,session,2025-12-20 16:00:00,P
AT004388,S0092,G04,session,2025-12-20 16:00:00,P
AT004389,S0099,G04,session,2025-12-20 16:00:00,P
AT004390,S0103,G04,session,2025-12-20 16:00:00,P
AT004391,S0109,G04,session,2025-12-20 16:00:00,P
AT004392,S0113,G04,session,2025-12-20 16:00:00,P
AT004393,S0119,G04,session,2025-12-20 16:00:00,P
AT004394,S0120,G04,session,2025-12-20 16:00:00,P
AT004395,S0132,G04,session,2025-12-20 16:00:00,A
AT004396,S0151,G04,session,2025-12-20 16:00:00,P
AT004397,S0172,G04,session,2025-12-20 16:00:00,P
AT004398,S0184,G04,session,2025-12-20 16:00:00,A
AT004399,S0189,G04,session,2025-12-20 16:00:00,P
AT004400,S0191,G04,session,2025-12-20 16:00:00,P
AT004401,S0193,G04,session,2025-12-20 16:00:00,P
AT004402,S0205,G04,session,2025-12-20 16:00:00,A
AT004403,S0222,G04,session,2025-12-20 16:00:00,P
AT004404,S0230,G04,session,2025-12-20 16:00:00,P
AT004405,S0241,G04,session,2025-12-20 16:00:00,A
AT004406,S0258,G04,session,2025-12-20 16:00:00,A
AT004407,S0270,G04,session,2025-12-20 16:00:00,P
AT004408,S0280,G04,session,2025-12-20 16:00:00,A
AT004409,S0295,G04,session,2025-12-20 16:00:00,A
AT004410,S0316,G04,session,2025-12-20 16:00:00,A
AT004411,S0321,G04,session,2025-12-20 16:00:00,P
AT004412,S0328,G04,session,2025-12-20 16:00:00,P
AT004413,S0341,G04,session,2025-12-20 16:00:00,P
AT004414,S0342,G04,session,2025-12-20 16:00:00,P
AT004415,S0351,G04,session,2025-12-20 16:00:00,A
AT004416,S0357,G04,session,2025-12-20 16:00:00,A
AT004417,S0359,G04,session,2025-12-20 16:00:00,P
AT004418,S0371,G04,session,2025-12-20 16:00:00,P
AT004419,S0391,G04,session,2025-12-20 16:00:00,P
AT004420,S0393,G04,session,2025-12-20 16:00:00,P
AT004421,S0396,G04,session,2025-12-20 16:00:00,P
AT004422,S0397,G04,session,2025-12-20 16:00:00,P
AT004423,S0398,G04,session,2025-12-20 16:00:00,P
AT004424,S0401,G04,session,2025-12-20 16:00:00,P
AT004425,S0409,G04,session,2025-12-20 16:00:00,P
AT004426,S0422,G04,session,2025-12-20 16:00:00,P
AT004427,S0434,G04,session,2025-12-20 16:00:00,P
AT004428,S0438,G04,session,2025-12-20 16:00:00,P
AT004429,S0441,G04,session,2025-12-20 16:00:00,P
AT004430,S0461,G04,session,2025-12-20 16:00:00,P
AT004431,S0462,G04,session,2025-12-20 16:00:00,P
AT004432,S0475,G04,session,2025-12-20 16:00:00,P
AT004433,S0485,G04,session,2025-12-20 16:00:00,P
AT004434,S0007,G04,quiz,2025-12-27 16:00:00,P
AT004435,S0008,G04,quiz,2025-12-27 16:00:00,P
AT004436,S0012,G04,quiz,2025-12-27 16:00:00,P
AT004437,S0019,G04,quiz,2025-12-27 16:00:00,A
AT004438,S0026,G04,quiz,2025-12-27 16:00:00,P
AT004439,S0027,G04,quiz,2025-12-27 16:00:00,P
AT004440,S0033,G04,quiz,2025-12-27 16:00:00,A
AT004441,S0039,G04,quiz,2025-12-27 16:00:00,P
AT004442,S0044,G04,quiz,2025-12-27 16:00:00,P
AT004443,S0047,G04,quiz,2025-12-27 16:00:00,P
AT004444,S0062,G04,quiz,2025-12-27 16:00:00,P
AT004445,S0063,G04,quiz,2025-12-27 16:00:00,P
AT004446,S0068,G04,quiz,2025-12-27 16:00:00,P
AT004447,S0076,G04,quiz,2025-12-27 16:00:00,P
AT004448,S0078,G04,quiz,2025-12-27 16:00:00,P
AT004449,S0080,G04,quiz,2025-12-27 16:00:00,P
AT004450,S0081,G04,quiz,2025-12-27 16:00:00,P
AT004451,S0086,G04,quiz,2025-12-27 16:00:00,P
AT004452,S0089,G04,quiz,2025-12-27 16:00:00,P
AT004453,S0092,G04,quiz,2025-12-27 16:00:00,P
AT004454,S0099,G04,quiz,2025-12-27 16:00:00,P
AT004455,S0103,G04,quiz,2025-12-27 16:00:00,P
AT004456,S0109,G04,quiz,2025-12-27 16:00:00,P
AT004457,S0113,G04,quiz,2025-12-27 16:00:00,P
AT004458,S0119,G04,quiz,2025-12-27 16:00:00,A
AT004459,S0120,G04,quiz,2025-12-27 16:00:00,P
AT004460,S0132,G04,quiz,2025-12-27 16:00:00,A
AT004461,S0151,G04,quiz,2025-12-27 16:00:00,P
AT004462,S0172,G04,quiz,2025-12-27 16:00:00,P
AT004463,S0184,G04,quiz,2025-12-27 16:00:00,A
AT004464,S0189,G04,quiz,2025-12-27 16:00:00,P
AT004465,S0191,G04,quiz,2025-12-27 16:00:00,P
AT004466,S0193,G04,quiz,2025-12-27 16:00:00,P
AT004467,S0205,G04,quiz,2025-12-27 16:00:00,A
AT004468,S0222,G04,quiz,2025-12-27 16:00:00,P
AT004469,S0230,G04,quiz,2025-12-27 16:00:00,A
AT004470,S0241,G04,quiz,2025-12-27 16:00:00,P
AT004471,S0258,G04,quiz,2025-12-27 16:00:00,A
AT004472,S0270,G04,quiz,2025-12-27 16:00:00,A
AT004473,S0280,G04,quiz,2025-12-27 16:00:00,P
AT004474,S0295,G04,quiz,2025-12-27 16:00:00,P
AT004475,S0316,G04,quiz,2025-12-27 16:00:00,P
AT004476,S0321,G04,quiz,2025-12-27 16:00:00,A
AT004477,S0328,G04,quiz,2025-12-27 16:00:00,P
AT004478,S0341,G04,quiz,2025-12-27 16:00:00,P
AT004479,S0342,G04,quiz,2025-12-27 16:00:00,P
AT004480,S0351,G04,quiz,2025-12-27 16:00:00,P
AT004481,S0357,G04,quiz,2025-12-27 16:00:00,A
AT004482,S0359,G04,quiz,2025-12-27 16:00:00,P
AT004483,S0371,G04,quiz,2025-12-27 16:00:00,P
AT004484,S0391,G04,quiz,2025-12-27 16:00:00,P
AT004485,S0393,G04,quiz,2025-12-27 16:00:00,P
AT004486,S0396,G04,quiz,2025-12-27 16:00:00,P
AT004487,S0397,G04,quiz,2025-12-27 16:00:00,P
AT004488,S0398,G04,quiz,2025-12-27 16:00:00,P
AT004489,S0401,G04,quiz,2025-12-27 16:00:00,P
AT004490,S0409,G04,quiz,2025-12-27 16:00:00,P
AT004491,S0422,G04,quiz,2025-12-27 16:00:00,P
AT004492,S0434,G04,quiz,2025-12-27 16:00:00,P
AT004493,S0438,G04,quiz,2025-12-27 16:00:00,P
AT004494,S0441,G04,quiz,2025-12-27 16:00:00,P
AT004495,S0461,G04,quiz,2025-12-27 16:00:00,P
AT004496,S0462,G04,quiz,2025-12-27 16:00:00,P
AT004497,S0475,G04,quiz,2025-12-27 16:00:00,P
AT004498,S0485,G04,quiz,2025-12-27 16:00:00,P
AT005929,S0003,G05,session,2025-12-02 16:00:00,P
AT005930,S0010,G05,session,2025-12-02 16:00:00,P
AT005931,S0034,G05,session,2025-12-02 16:00:00,P
AT005932,S0050,G05,session,2025-12-02 16:00:00,P
AT005933,S0051,G05,session,2025-12-02 16:00:00,A
AT005934,S0066,G05,session,2025-12-02 16:00:00,P
AT005935,S0070,G05,session,2025-12-02 16:00:00,P
AT005936,S0072,G05,session,2025-12-02 16:00:00,P
AT005937,S0112,G05,session,2025-12-02 16:00:00,P
AT005938,S0129,G05,session,2025-12-02 16:00:00,P
AT005939,S0148,G05,session,2025-12-02 16:00:00,A
AT005940,S0150,G05,session,2025-12-02 16:00:00,P
AT005941,S0154,G05,session,2025-12-02 16:00:00,P
AT005942,S0165,G05,session,2025-12-02 16:00:00,P
AT005943,S0169,G05,session,2025-12-02 16:00:00,P
AT005944,S0170,G05,session,2025-12-02 16:00:00,P
AT005945,S0171,G05,session,2025-12-02 16:00:00,P
AT005946,S0179,G05,session,2025-12-02 16:00:00,P
AT005947,S0200,G05,session,2025-12-02 16:00:00,P
